review,label
Good,0
First time shopper  for fruit . Really fresh. Love it.,0
"I've ordered pomegranates from Fresh several times and with luck, they were sweet and rather large. Yesterday, 3 huge and nice looking pomegranates arrived. One was great while the other two had green mold inside of them. Super surprised to find the mold. Will continue to order them. Had more luck with good produce than not. Also, Amazon refunded the cost for the spoiled ones. Hit or miss, but when it's a hit, very happy.",1
"The watermelon looked as good as in the stock photo. So I was surprised when I started to eat some of it, that it had no flavor at all, not sweet, nothing. I did however taste the off-putting fizzy flavor and sensation  you sometimes get from melon and other fruits when they are starting to turn and ferment. I am not happy and won't make the same mistake of buying this from Amazon Fresh again. I will get my watermelon in person at the supermarket.",2
"Unedibly hard, bitter. Never again.",2
very good,0
i wish i would have read the reviews i will never order again was very over ripped threw it out! super mad,2
Strawberries were fresh & delicious. I will definitely get again.,1
nothing here,0
I usually buy my salmon from somewhere else. This was a great buy. I'll be purchasing again.,1
"I give up trying to purchase a RIPE cantaloupe on Fresh.The last 3 I got were inedible, hard as a rock and totally trash.That's over a $10 waste of money.Never again.",2
Tatsed and looked great when delivered.,0
Container was opened and spilled out all over bag. Food was warm again. Will never order from them again.,2
"When ordering these bananas via Amazon Fresh the picture of the bananas depict a bunch of bananas yellow in color and ready to eat. Not accurate! I love my bananas and eat one every morning with my yogurt. The bananas arrive dark green in color and need a week to ripen. Moving forward I won't be buying bananas from here again, i would rather go to the local market where I can actually see what I’m paying for.",2
It looks old and absolutely not fresh.  I think I’ll pass on these the next time I need mushrooms.,2
"I knew ordering ""fresh"" fruit from Amazon would be expensive, but I was confined to the house and was in a bind. I figured I wouldn't mind the cost if the fruit was good.It was not. Mango was hard as a rock. Plastic-y. Inedible. Nothing ""fresh"" about it.Luckily, Amazon made it right. I won't be buying Amazon ""fresh"" fruit anymore. Amazon does lots of things well. Selling fresh fruit isn't one of them.",2
Ive had a couple times now where the strawberries arrived moldy. I removed the bad strawberries and washed the remaining ones off and they were good. Just be aware they could arrive moldy.,0
"I really do want to love these, but Amazon Fresh consistently delivers these to me in the most awful ways. They come beat up, bruised and spoil super fast. However, they do taste good, comparable to Chiquita Bananas, which are my favorite as far as quality and taste goes. These are fairly cheap also, but I would pay more for better quality. I  won't buy again",2
Half of them were fresh and usable and the other half was mushy and moldy,0
"strawberry with fungus, dont waste yout time, money and health!",0
Most under ripe. But wuickly ripened on my counter.,0
Never again will i buy produce on here.. it was mushy and leaking once i opened the bag,2
Great quality.,0
Both times I've purchased these they've been pretty old when they came and have started growing white fuzzies within a day or two. Never again.,2
"I've noticed something very alarming with the fruits I've been buying. These strawberries were a deep red, I was surprised that they weren't moldy. Naturally a deep red strawberry is sweet and the inside is just as dark and is soft, mushy almost, NOT THESE STRAWBERRIES! They were hard and WHITE inside also not sweet at all. I won't order again!",2
"Probably won't buy fresh sweet potatoes from Amazon Fresh, again.",2
"Check to make sure the middle section where we can’t see is actually fresh. When we got home, entire middle section was rotten. I ended up tossing the entire pack because it didn’t feel fresh at all.",0
Bueno,0
These oranges arrived with multiple dark spots and they were dry and not sweet. Will not order again.,2
"Nice strawberries. No soft spots.  I was impressed that they came from Plant City, FL.  It is strawberry season down there right now.",0
I was very disappointed with this order because the mango was not ripe and it was too hard! I couldn't eat it so I threw it out! I'm still willing to buy it again and I hope it will be ripe and soft! I love them but only when they're soft and ripe! :-(,1
will purchase again,1
Absolutely delicious. Will buy again,1
It looks nothing like the size and fullness of previous ones I've bought. It looks like someone peeled leaves off and hastily repackaged it. Very disappointing. I will not buy again since I no longer trust the packagers to handle items that aren't sealed.,2
The avocados I recieved  were black and didn't look look freash I'm going to order again and I hope to get better quality.,1
Accidentally ate one before noticing mold. Got sick for a day. Yuck.,0
So tasty. Very good.  Will buy more,1
I’m used to eating wild caught salmon and decided to try this for the first time. It was fresh but dry. I won’t be ordering again.,2
I’m always skeptical about fish but ordered this twice so far and was satisfied ordering again now,1
Amazing quality and quantity for such a wonderful price! I will be buying more every month,1
It had dimples but I figured it was just surface bumps. Not so. As I cut it i noticed off-white spots throughout the fruit. There were too many to just cut away(I tried it). After all of the cutting it was clear...the cantaloupe was rottening. I threw it out. I won't try buying any more until 2022 melon season.,2
Flavor was on point but this was dry and I’m definitely not buying it again,2
Juicy sweet and fresh will definitely buy again,1
"I was disappointed with the service. Yes, Amazon Fresh saves time from grocery shopping but the avocados had a weird texture and taste. Plus, they were not ripe enough to eat as it states in the description. Totally disappointed, not buying from Amazon Fresh again, waste of money and return of bad quality produce.",2
"I typically buy individual potatoes,  but got this bag instead. The potatoes were old, had bad spots on them & I had to throw half of them away. I will not purchase this product again.",2
Fresh and delicious! Not any going bad!,0
Arrived on time... Great taste. ..Fresh and not over ripe...will buy again,1
"‘‘Tis batch was disappointing, mold included",0
My favorite fruit. Nice and fresh and juicy.,0
"Every time I get strawberries from Amazon fresh my kids devour it before it even gets in the fridge. When I buy them from the store they sit in the refrigerator forever and a day. I don't know about anybody else, but I was skeptical at first on getting fruit from Amazon prime! I'm already picky about my fruit, but I literally don't want to get it from anywhere else because it's so fresh! I know reading reviews is the thing to do before you to buy a product, but you don't really know unless you try it yourself!",0
A fresh bunch of strawberries was picked up and delivered.,0
My berries arrived in excellent condition and were delicious too. Never had any problems with the veggies nor the fruit.,0
Actually this was some of the best fish I’ve had in a while store bought. This was fresh and smelled great! Almost no fishy smell at all. Comes cut in two. I’m buying more after this review. Thanks for great product!,1
I love Cuties & other Mandarin oranges. Just won't buy them from Fresh ever again. Purchased about 5 times & they're either already bad or bad the next day.,2
"They are decent good sized strawberries, not green,not overripe like some stores",0
"I’ve been buying this baby on weekly basis from Whole Foods, the leaves are always crispy fresh and the stems are long and crunchy! It’s just so perfect, the most powerful ingredient of my smoothies. This week however I ordered the same exact WF baby spinach through Fresh instead and guess what, I received a bag full of oldish looking wrinkly softened leaves with short weak stems. The spinach in the bag looks totally different than the one I normally receive from Whole Foods in the exact same bag. I don’t think this bag was a coincidence since I can recognize the spinach in the bags at Whole Foods by the length of the stems, and I’ll not order it again through Fresh.",2
Too small! I thought it would be the same size as the average spinach bags I constantly buy in the store.. but it's half the size. Won't purchase again. I prefer the large tubs of organic spinach. Much more spinach for the money.,2
Very good. Will order again,1
thank you...,0
They were sweet and fresh,0
"even cheaper than kroger (w/o promotion) with the same brand. usually comes in fresh, size is big.",0
delicious! last a long time. i will buy often,1
"I was so happy to find mini cucumbers (it’s hard to find these locally) but was a bit skeptical about ordering them online because I was afraid they would ship me limp old cucumbers but Amazon (Fresh) pulls through again. They were fresh and crisp!Bag comes with 5, varying in sizes. I have now bought these two separate times with a total purchase of 4 bags and they were all fresh. Will continue to buy as I eat these with everything!Fyi - everything you see in the pic is from Amazon lol The cuccs, tomatoes, green onion…and yes even the Maxwell instant coffees. Yes, I’m THAT girl that gets 8372628 Amazon boxes a day ;D",1
Strawberries were sweet and tasty. Will buy again,1
"I don't like the fresh brand cut watermelon cubes. They are tasteless, stale, dry, and tough. I will never buy them again. I can't eat them. I am so disappointed. For my money, I rate it inedible.",2
Spoiled within 2 days of receiving.,0
"I don't want to sound cheesy but it is the best salmon I've ever purchased! The meat is fresh and I put in the oven 350F for about 10-15mins, came out amazing! Will definitely buy more.",1
Way too expensive for not good quality,0
"Lots of different options and sizes for a good price. I mostly wear the littlest ones (I have a grabby 1 yr old). They don't turn my ears weird colors, I love that I have different pairs for dressier occasions and some for casual wear. I'd definitely buy them again.",1
Never Again!!,2
fresh produce,0
Beautiful stones in rings. Will order more.,1
they did not last long.  if i bought them again it would be to freeze them for a smoothie,0
"No complaints. Fresh, large and tasty ENOUGH. Have had better but not very often.",0
"I prefer the larger sweet potatoes,  but if they were not available I'd buy these again. Would be good in a pot with other veggies.",1
It tasted like they dipped each piece in vinegar to maintain freshness. It was utterly disgusting and inedible. Neverv buying again!,2
"Very disappointed, brown inside and horrible texture, I won't buy these peaches again",2
They were fine. Some were not so ripe but that happens. I think it’s hard when you can’t pick your own produce. Give and take.....,0
Moldy!  Would not order again.,2
"These strawberries didn’t go bad super fast like the ones I get from the local grocery store, because obviously the ones sitting out for everyone to pick at are ‘older’ and you really have to check them before you buy. I honestly thought these would go bad quickly too. I wasn’t even expecting a good quality, I just bought them quickly at the last minute without thinking. Not to be cheesy, but they really are “Amazon Fresh!” I bought strawberries twice here online and both times they were absolutely fresh. The only complaint is that I feel these seeds feel a little more “grainy,” however, like I said. They are fresh. (:",0
This was some of the best watermelon ever! It wasn't soggy very fresh and definitely sweet.Alot of watermelon for a reasonable amount of money! Would buy more,1
"If I wanted bananas that were overly ripe, bruised, mushy and a day away from being tossed in the trash, I would've paid a visit to the discounted produce section at my local supermarket where items are marked down and ready to be used or eaten right away. Needless to say, I was VERY DISAPPOINTED!!  I was expecting to receive bananas that were ""almost ripe"" that still have a touch of green to them. Bananas that are firm and bright yellow in color, without brown spots. Bananas that look like what is shown in the photo. That's not what I received. And the funny thing is....I also received bananas in error yesterday, and they looked more jacked up and rotten than the one's I ordered. I received somebody else's order and all I could think is, I know that they are annoyed that they didn't get their items, but they don't know how lucky they are! Because hopefully, they were sent replacement bananas that looked like ""fresh"", ""organic"" bananas and not the hot mess that was sent to me.  My other produce has been fine. I guess I won't be ordering bananas anymore and just buy them from the supermarket instead.",2
"I love these!! If I could purchase the farm they came from lol, I would order more",1
Yummy,0
Really good salmon.I’d buy again.,1
"So I'm an avocado devotee. My favourite breakfast is avocado and bread and I could eat it forever. I am extremely disappointed by these avocados. When I first started using Amazon Fresh last year, they were mostly good. They'd arrive ripe and ready to eat, the inside was a homogeneous bright green color, and the avocado was tasty and creamy. Over the last few months, the quality has dramatically deteriorated. More often than not, the avocado arrives hard as a rock and must sit for 2-3 days to ripen. Amazon Fresh charges more for ripe avocados than non-ripe ones, so I expect to receive an avocado that is actually ripe and can be eaten day of. When the avocado finally does ripen and I cut it open, more often than not there are browning bruised spots inside that I have to scoop out and throw away. The avocado also tastes bland. I stopped ordering for 2 months after one particularly bad shipment, but tried again last week. Same exact issues but all were brown and bruised inside on day 1 and I ended up discarding all 4 I ordered. The one good thing is that Amazon has been pretty good about refunding my money when they deliver subpar produce. Nonethelss, I won't be ordering any more avocadoes from Amazon. I don't like having to make a trip to my local supermarket, but at least I can handpick the fruit I want and the avocados I pick are consistently ripe and delicious. I realize online supermarkets have their pitfalls, but I really wish Amazon would work on ensuring fruit sold as ripe is in fact ripe.",2
The Avocados were very very old.  I will never ever shop Whole Foods like this again.,2
This pack of strawberries was sweet and gorgeous,0
Nice And Juicy,0
I just got the delivery minutes ago and the spinach is it good. Slimy inside :/ Disappointing. I will probably not buy greens from Amazon Fresh any more.,2
I will buy again,1
"I've ordered about 6 pounds of strawberries here. Ordered another pound yesterday on a risk. The majority of the strawberries were mushy and past ripe, they didn't make it into the fridge and went straight into the trash can.",0
"No taste, bad taste.  I will never order them again.",2
I don’t know why Amazon fresh uses these bananas but they are the worst bananas I have ever seen. They go from green to brown and never ripen. This happened at least three times that I’ve tried them. I’m done buying bananas from Amazon Fresh,2
ｔtast good  but not fresh .,0
"My strawberries arrived moldy in some of the fruits, so I was unable to eat them since my stomach is so sensitive.",0
Fresh and delicious.,0
Very good thanks i'm buying more,1
The minute I pulled them out of the bag after being delivered I noticed how horrible they looked. They were transparent and mushy. The looked like they had been frozen. This will be the last time I order produce.,2
NEVER BUYING THIS AGAIN,2
Recommended,0
"I was very skeptical about buying online for fresh groceries and seeing all the negative reviews.  I was very happy to be proven wrong though. I purchased 2 pounds of strawberries. All strawberries in both containers were a good size, good color and tasted either really sweet or somewhat sweet. The only thing I didn't like was the bag it came in smelled like a smoker packed it.  When taking the paper bags into the house you didn't smell it.  But after removing the time/date stamped sticker, the odor of smoke lingered in the bag. That was true for the 3 bags delivered. Overall I am satisfied.",0
We bought a number of this (4 I think) of the 4 only one was ripe enough to eat. The other three were left out to ripen in a vegetable rack and after 3 months none of them got soft enough to slice. 3 ended up in the garbage still to hard and black to use. Lesson learned... i will not buy avocados online again.,2
Delicious and flavorful. Purchased more than once and would definitely buy again! Arrived fresh just as described.,1
"So I realize that every batch of strawberries are going to be different, because some can be molded inside. ANY grocery store will have molded strawberries. But this batch that I received was absolutely delicious. They were so plump and sweet. Perfectly ripe. I think if this were to be waiting a couple more days, it probably would have grown mold but it seems that I got them at the best time. I typically dice them up and freeze for my morning smoothies, but I think I'll order two next time so I can munch on some too.",1
The bananas are consistently green on the outside and rotten on the inside,0
Very fresh but not sweet. They are picking these fruits waaaaay to early on.,0
What I received didn’t seem that fresh and I probably wouldn’t get this again.,2
I was lucky to be delivered strawberries that were even better quality than what I have been able to find in the produce section. Hoping Amazon Fresh has upped its standard for good!,0
"These hoops are great! I have very sensitive ears and all other ones I’ve tried have caused an allergic reaction so I was hesitant about these, but I was pleasantly surprised! These don’t bother my ears at all! Finally I’m able to complete an outfit by putting in a pair of earrings and being able to wear them comfortably for the whole day. 10/10 recommend and will surely order more",1
It was spoiled looked and smelled rotten. Never again.,2
They were not fresh at all. They looked old. Will never buy fruit from Amazon fresh again.,2
"These blackberries were so fresh and sweet. I wish they were in season all year, I would buy them every week.",1
Wish I had taken a picture  of them but I didn't. Not the best but was able to eat a few.,0
"The cantaloupes I bought were HARD, GREEN AND TASTELESS. I WILL NEVER BUY AGAIN. HORRIBLE. I want my money back. This product should NOT BE SOLD",2
"I’ve ordered sweet potatoes-the kind that are almost white inside-before and never had a problem. I have gotten rotten yams before but sweet potatoes were always great quality. These new ones that come in an orange net package, so they can’t be selected individually by the shopper, we’re terrible quality. Very small and shriveled. If they don’t offer them UN-prepackaged, I won’t be buying them again. A total waste of money!",2
"Don’t waste your money. The sweet potatoes are moldy, mushy and smelly. They should be in the trash can, but Fresh sold them to its customers. I will never buy from Fresh again.",2
These cuties were a little bit more expensive however they had the best flavor I have ever had in a very long time. I would definitely purchase these again.,1
These were horrible. Won’t order again,2
Good,0
These were sour and nasty. The color wasnt even right but I tried to  give it the benefit of the doubt. Bad idea. Not ordering this again.,2
I’ll never order fresh fruit from amazon again.The fruit and veggies are old and beat up and overpriced.,2
Good quality and value.  I will buy this product henceforth.,1
"DO NOT TRUST THIS INDIVIDUAL OR BE FOOLED BY HIS JUGGLING ABILITIES.  He said he ""picked these oranges fresh"" when I bought them, but little did I know, they were old and moldy inside!  FAKE NEWS!  Never buying here again.",2
Never again,2
"Slimy, stringy - seemed like it was left un-refrigerated too long or was way too overripe.  Inedible.  That sour / old smell that told you it was past edible stage.  Will not buy cut fruit again from fresh",2
These plums were delicious sweet and just a taste of tart can't wait to order again,1
"First and last time I will be using their delivery service. Poor quality products were chosen, I had to throw out my berries because they were moldy. Disappointed! What a waste of money",0
Well these are really convenient to order from Amazon they are very poor quality and very small I will not be ordering them again,2
We've ordered strawberries 3 times from Amazon fresh and they've been terrible and moldy every single time! Never buying again!,2
I will not buy again. It was so hard I just threw them in the trash. There was no flavor at all. Not one good piece In the container,2
Very delicious and fresh strawberries. I will order again,1
Absolutely LOVE this set! Would buy over and over!,1
Sooooo Sweet and fresh!!!!! Would order more,1
For some reason the bag is only half full!! Looks nothing like the picture. Half the pack is filled with spinach and the other half is filled with air!! I wouldn't purchase these again. It is fresh spinach and tastes fine otherwise.,2
"I normally don’t write reviews. But these are some damn good strawberries. Ordered multiple times and was soooo happy with them, don’t let the bad reviews scare you. Thanks, I will definitely order again",1
The sweetest crunchiest grapes known to man! LOVEEEE THESE! I will always buy them whenever I'm ordering something!,1
"Great earrings they come in different sizes, and my daughter loved them. Definitely would buy more.",1
"I love these! They are just the right size and style for work, and they are very nicely made.  I will be buying other styles.",1
Shock- a store prepared fruit that is fresh and perfect when delivered. Will buy again.,1
I love the amazon fresh options and buy many produce and dairy items. I am a working mom to a newborn so it really saves me so much time to use amazon fresh. the prices also are as good if not better than my local market. unfortunately every time I buy strawberries they come green or beat up. Definately not good to eat any time. Just not something I will buy again from amazon fresh.,2
What’s not to like stay fresh for a long time,0
Have ordered strawberries twice in the past month.. One time the berries on the bottom were moldy when I received them. Next time berries were moldy within 24 hours.,0
Very large and fresh,0
"Mostly good, but there were a lot of tiny sprouts in the bag that were yellowed and/or slimy. I don’t think I’ll be buying this particular one again.",2
"I like my peppers crisp, but these peppers had a weirdly hard texture, like I was biting into a plastic pepper from a fake fruitbasket. Hard and flavorless. Maybe I got a bad one but I don't think I'll buy again.",2
They weren't sweet,0
Fresh and delicious  Will repurchase.,1
"They are so sweet! However, some were moldy. Personally I would go in person to pick them vs. having someone else pick them. I had to throw away the bad ones (obviously,) but they are delicious!",0
Most were over ripe = loss of money,0
"I will buy my berries where I can pick them out myself from now on. These were picked so early they were half ripe, yet 2 of them had mold all.over them. Had I not cleaned them right away, I would have had to throw more than 2 and 2 halves of other ones away. i won't buy anymore!",2
"Some have come with mold already on them, and the ones that don't go bad very quickly. They taste good if you get good ones, but it's very hit or miss, and it's been a lot of miss lately.",0
Came fresh with Amazon Fresh.  Excellent product.  Great taste and portion size.  I will buy again!  Thanks.,1
I bought strawberries from Amazon Fresh quite often. This is the first time I noticed the size are much smaller and have lots of green leaves. The container is about 80% full. I know this is not strawberry season and suspect these are from the greenhouse. The flavor is better than the ones I purchased during season and they are sweeter as well. Thanks.,0
Stunning quality! Different sizes are genius since I like wearing on different fingers ✨ Beautiful random selection. ABSOLUTELY BEAUTIFUL  Will be buying more indeed!  THANK YOUUU,1
Looks different now than since I last bought these. No blue container. Mushrooms are in a shallow foam bin instead of perforated plastic bin. Mushrooms are cut “thicc” and my scale says it’s about 8 ounces. There’s also a smell to the mushrooms as if it shared it’s time on the slicer with onions or something. I think I’ll not buy these the next time I need mushrooms. Not so “Fresh” this time.,2
"Why does Amazon Fresh even let these leave the building, much less deliver to customers? I have yet to receive a full bag with fresh cucumbers. Either half is squishy-soft on the ends or completely moldy/rotten. I've ordered repeatedly, hoping the next delivery will deliver and I'm disappointed every time. I will not order these anymore.",2
I wish I’d been warned never to buy pineapples out of pineapple season prior to buying this pineapple. I would have greatly appreciated it. Never again.,2
"Freshness guaranteed, great flavor. my kids love these so I will be ordering at least once a week. Desired thickness i usually cut thwm up because they are so big and we eat them daily.",1
Great,0
I have ordered these halos many times. I love them however my last batch came with a rotten orange. All good I will be ordering again but that was my last ordering experience.,1
Half the strawberries were moldy so I had to Theo most of them away. The bread was all squished because of how they were packed.,0
"This item was part of a Fresh delivery on Saturday, 6/25 and was put in the fridge immediately.  There was no freshness date anywhere on the box.  By Tuesday morning there was mold throughout the contents.  Blueberries, pints, also have no freshness date.  I would expect these products to last more than 48 hours.",0
do not recommend.,0
Love them the freshness was good will buy again,1
This is one of the most satisfied items I bought with Amazon Fresh. Super delicious. They are about 2 inch diameter each and very juicy. Easy to peel. Will purchase again.,1
Awful hard as a rock no flavor will never buy at whole foods again,2
STRAWBERRIES ARE WANTED AND WILL LIKELY BE LOVELY... BUT:BEWARE THAT AMAZON CONSIDERS AN AVOCADO TO BE AN ACCEPTABLE SUBSTITUTE FOR STRAWBERRIES... AND THEN MAY ARGUE WITH YOU ABOUT THE SUBSTITUTION.Lovely strawberries if available and received.,0
a,0
Taste,0
Can’t wait for my next order,1
it looks super fresh and Extra Large. Will buy again,1
Pretty but flavorless. BWOMP,0
It had mold on it never again will I purchase this item for my elderly mom,2
to many times I got rotten ones I wont buy again,2
"Was little to no flavor, and half were mushy. Yuck. I'll not buy again next time.",2
First one was good! - second purchase was already black inside.  Won't take the chance to buy again.,2
Never again Amazon I want a full refund. I could of gotten it better at Luckys SMH...,2
They become within a day.,0
Not that fresh. Really soft won't order again. They need people to shop as if they are shopping for themselves not just put stuff in a bag,2
The cantaloupe had a wonderful sweet taste/ was in great shape when it came. Will buy it again. Also was great frozen for a cold treat. God Bless,1
Too bad I can never get a delivery slot anymore I didn’t joy my experience with fresh,0
Love this product and will be ordering more,1
We will be ordering these strawberries for Easter as our grandson can eat a pound after cleaning and cutting the tops off. Will probably order  3-4 pounds. When should I order them?,1
I am from a strawberry producing town and these are some of the best berries I've ever eaten.  Buy more than one cuz one will be gone too fast.,0
"Straight fire! Maaannn listen, these were huge and sweet. I will definitely order often.",1
"For the price they are very cheap looking and even feel cheap, the sizes are awesome but wouldn't purchase again, does not look like pictures, some of the rungs came bent and one came broken.",2
nothing here,0
Would not but again they went bad really fast,2
"Frozen strawberries do lose their structure, but that great flavor remains intact in milkshakes.",0
Loved,0
This was surprisingly good.  I will be purchasing again.,1
"Material is well they’re actually worth the money , I’ll definitely buy more soon! Great for a gift too only thing is I was missing 4 rings I only received 78 other than that they’re super cute!",1
Do people ever get strawberries that don't have mold?? It's always the inside ones. Gross,0
The strawberries was very sweet and fresh,0
"I buy loads of nice produce from Amazon in California, but the avocados are terrible. They are too expensive and they arrive 50-90% brown inside. I ordered a few different times expecting improvement. Nope. Consistently rotten. Never again!",2
Very happy with them. Fresh and crisp I would buy again.,1
"Please with the strawberries I received. All nice and red and sturdy, none squishy or browned.",0
I purchase this spinach quite frequently and will keep on purchasing,1
"They were delicious, very fresh and sweet.",0
Thanks you good quality,0
I will get them again.,1
These seem to turn to mush and rot so fast after delivery. Won’t buy again,2
Plums were fresh and delicious! Definitely buying again!!!,1
"I just wanted to upload this video because I was very discouraged to order strawberries from here because of all the bad reviews, but I received some today and they are in amazing condition. I wii buy again.",1
"I bought them as part of a large fruit order for the office.  They were way past fresh.  About all they were good for was blending in a smoothy, otherwise the trash.  AmazonFresh really needs to put more emphasis on quality.  I'll never buy these again.",2
Buy elsewhere if you can. These strawberries were not worth the money.,0
Love how light weight and comfortable these are! Very stylish and don’t irritate my ears whatsoever! 10/10 would purchase again!,1
Buyer BEWARE.Not even edible. The mango slices where unripe and sour. Taste was hard and disgusting. Such a waste of $6. I won’t order the cut fruit selections on Amazon fresh anymore.,2
I love these and the company is so kind ! I will order from them again,1
Don't trust to eat look funny bad,0
"Nice variety of shapes, looks awesome and durable. I may very well order again.",1
This is my first time writing a review. I just ordered these without reading reviews so I didn’t expect the hand written note but it was such a nice gesture. I love all the rings! I was overwhelmed and trying each of them and they all looked amazing! I already picked out my faves. One of my best purchases i would definitely repurchase,1
"every time I order this watermelon it is expired. looks okay but has a sour and acidic taste. will never be ordering this watermelon again. Thankfully, amazon refunded.",2
"I got two completely different papayas (one small and golden, one large and green?) and they were both rotting / inedible. My husband who loves papayas said we will never order these from Amazon again. :-/My other fruit and veggie purchases from Amazon have been fine so far.",2
Extremely disappointed with this purchase. I ordered 2 and both were rotten on the underside ( appeared normal on top) and quite mushy and sour to smell when cut open. Would not order again,2
Love these!!!!  every box is perfect. I will buy these with every order... ,1
"Very fresh and large, but wasn't sweet.",0
"Drier than I expected, lacked flavor and overpriced! Won’t be ordering this again",2
These are good when the price is right.  The berries are kind of small though but they taste good and came fresh with no moldy or black ones.,0
"Bad Quality, had to throw away on receiving. Not buying again!",2
Used straight and cooked with them. Both good.,0
Taste good but some nearly past their prime when delivered.,0
Woke package was fresh there was no rotten pieces. I'll Definetly but this product again,1
Yum,0
"Large, ripe and plump. Eat them quartered with whipped creme.",0
"Some were mushy and inedible, but most were very good",0
They had mold on them after ONE DAY!,0
This was the sweetest watermelon I've had in years. So sweet and juicy.  Ate all the watermelon in one sitting.  Will definitely buy again.,1
"Very fresh, great quality. Delicious.",0
I'll keep on ordering.,1
It was for me! Would buy again!,1
Some strawberries were rotten; others too green.  About 1/3 just right.,0
I ordered 6. All were very small and rotten on the inside. Hesitant to order again.,2
The fresh Strawberries come in a 1lb container and are ripe and ready to eat (after washing them).They have a great taste and smell to them.,0
"they are nice, i ordered 6 all good so farthey arent very sweet, more tart and sour but theyre juicy i will buy some more",1
"The first time I ordered these were good, and lasted a few days. With tje second order I had to throw half away. They were over ripe and dripping juice when I got them out of the shipping bag.",0
"Amazon Fresh is great for a lot of things, but produce can be a gamble. I purchased a bag of Mandarin Oranges. What arrived was not even orange colored. The bag consisted of very SMALL, very GREEN rock hard fruit. The photo is after the fruit has been sat out on the window sill and in the sun for a couple WEEKS. Most of them have still not become ripe. They are tiny. A fair number taste OK after they become more yellow / orange colored. But I won't buy them again.",2
Good,0
Very nice!! Fresh!! I enjoyed them!!,0
"Not sure if this is the organic as I purchased both types. Organic arrived beginning to show mold and the other was severely underripe, despite it being strawberry season.",0
"Obviously not fresh!!!Very dissapointed with these, my kid loves straberries he almost eat one of those",0
These were the absolute best strawberries I’d had in a long time. Devoured them.  I will order more.,1
Old and dried up. Tried ordering again. Same thing. Never again!,2
These rings are beautiful!! They are selling great in my shop. Very nice quality and great designs.  Highly recommend and will order again!!!,1
Great flavor,0
They look fresh. but they smell awful and tastes horrible. I don't know what's wrong with them. I'm never getting these again.,2
Expiraton day was the day after it arrived and it was brised. Will not purchase again.,2
I was shocked at how great and sturdy these earrings were. I love all the designs. I will definitely be purchasing more from this seller. Good quality. I recommend these.,1
"I am so disappointed with this purchase. I bought 2 and both has mold, was wet so all of them were wet with the mold, rinsed all and saw that some were so small, hard and black markings that we were not able to eat any of them. I have bought these in the past and my family loved them. I would peel all of them and place in a zip lock and put in the fridge. They loved this as a snack rather that something sweet or chips. Wish there was a way to know they will be fresh, I am hesitant to purchase them again.",2
"I know that fresh fruit (and vegetables) and not widgets churned out of a machine, but this watermelon needed a few more days on the vine.  We ate it, enjoyed it, and will probably buy again, but it was a bit lacking in sweetness, combined with a bit of toughness on texture.",1
Love strawberrys I love eating them plain or in salads,0
"Bananas came green which is OK..better than being overripe but instead of ripening to normal yellow color..see the photo...they are ugly meaning that they were taken from a refrigerator before delivery..the first time I ordered them they were perfect..I don't remember  if they came from ""whole foods"" this came from ""Fresh""...NEVER  again",2
All the rings fit on each of my fingers and I got little sausage fingers. I have not work them long enough to see if they will turn my fingers green (I’m very sensitive to costume jewelry so anything not 925 will turn green on me). But if you apply a clear top coat polish to the inner of the ring it will help with the green. Loved that the business wrote personal note in the package and threw in some extras! Can’t wait to order again!,1
Nothing fancy it's just a head of lettuce. LoL. But I've never tried this company before. May buy the same one again.,1
There okay they left stains on my fingers one of them actually broke but you get what you paid for there cute simple would not repurchase tho…,2
Fresh,0
Very delicious. Eat them in about 3-4 days when you get them.,0
Great,0
"You never know what you will get with Smazin produce. I’ve been ordering itemd from Amazon Fresh for years. Sometimes the strawberries are beautiful, while other times they are squishy and moldy.  Just know that you will not get the same quality every time. It’s disappointimg but honestly the convenience is why I stick with it.",0
Fresh and delicious  Will repurchase.,1
"Very bad quality and small rings, I will never buy from this seller ever again!I'm very disappointed",2
"I don't often wear gold jewelry, but occasionally I want to wear some.  I wore a pair the day after I received the order and was very pleased with them.  Can't wait to buy the rest of them out.",1
"The rings are great, great value for the money. The best thing a about the purchase was the vendor!Definitely purchase from them. I loved the packaging and the note left in the bag.I will definitely purchase from them again prior to shopping elsewhere.",1
This is my second time buying from this store and and i just love it . Be buying again and again .,1
"I don't have the money to spend on expensive jewelry but I have sensitive skin so I am always trying to decide between comfort or saving money. However, with these earrings I didn't have to choose. They are the cutest pairs of earrings I own. The wide selection gives me options for earrings to wear into the office and going out as well. By far one of the best Amazon purchases I have made this year.  I would order more",1
I did not have any issues with this product. Will buy these again.,1
became black and moldy within 2 days of having them delivered to me. I’d say go to a physical store for your fruit and vegetables. Never buying again!,2
"Had to toss these out, there was visibly a large amount of moldy strawberries in the bottom corner :(",0
"Fresh, very big and surprisingly sweet!Loved them!!!",0
Nothing,0
"I was a little skeptical at first because of so many poor reviews that mentioned moldy strawberries. This is our first time using Fresh—we are very impressed, though! They are large and a little dark, but our son much prefers the sweeter taste the strawberries get towards the end of their freshness! We also buy in bulk so we can freeze about 2/3 for summer snacks and smoothies. This batch is perfect for all of our uses!The delivery process was easy and quick. I tracked the driver in the app and was given the chance to contact him if needed. He also took a photo of where he’d left the groceries, so that was convenient.",0
"Mine had mold on it the morning after I received them, won't be ordering again",2
